"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","206","Business Webhook Callback FeeBearer Update Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Business Webhook Callback FeeBearer Update > Negative Scenarios","Business","",""
"Request Body to encrypt.

{ ""email"": ""[tolu@bud.africa](https://mailto:tolu@bud.africa)"", ""code"": ""865321""}","218","Screen 2 - Email Verify Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Screen 2 - Email Verify > Positive Scenarios","Auth","",""
"","202","Transaction Filter Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Transaction Filter > Negative Scenarios","Transactions","",""
"","203","Payment Link Create Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Payment Link Create > Positive Scenarios","Payment Link","",""
"Request Body to encrypt.

{ ""email"": ""[tolu@bud.africa](https://mailto:tolu@bud.africa)""}","724","Screen 1 - Email Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Screen 1 - Email > Positive Scenarios","Auth","",""
"","203","Business Roles Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Business Roles > Positive Scenarios","Business","",""
"Request Body to encrypt.

{ ""email"": ""[sam@bud.africa](https://mailto:sam@bud.africa)"", ""token"": ""098grr949g9r7654321"", ""password"": ""0987654321"", ""confirm_password"": ""0987654321""}","213","Reset Password Submit Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","passed","2026-07-10","Reset Password Submit > Negative Scenarios","Auth","",""
"","203","Dashboard Week Volume Chart Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Dashboard Week Volume Chart > Positive Scenarios","Dashboard","",""
"Request Body to encrypt.

{ ""email"": ""[sam@bud.africa](https://mailto:sam@bud.africa)"", ""token"": ""098grr949g9r7654321"", ""password"": ""0987654321"", ""confirm_password"": ""0987654321""}","217","Delete Account Request Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Delete Account Request > Negative Scenarios","Auth","",""
"","204","Get Beneficiaries Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Get Beneficiaries > Positive Scenarios","Payout (Bank Transfer)","",""
"","203","Bill Payment Internet Data Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Bill Payment Internet Data > Negative Scenarios","Bills Payment","",""
"","204","Dashboard (Summary) Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Dashboard (Summary) > Negative Scenarios","Dashboard","",""
"","209","Refund Filter Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Refund Filter > Positive Scenarios","Refund","",""
"","203","Wallet (by Currency) Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Wallet (by Currency) > Positive Scenarios","Balance","",""
"{ ""phone"":""07036218209"", ""business_name"":""Tech Plus Network Limited"", ""trade_name"":"" Tech Plus Host"", ""industry_id"":""5"", ""description"":""Domain name registration, Servers and Web hosting service"", ""biz_email"":"" [info@techplushost.com](https://mailto:info@techplushost.com)"", ""biz_phone"":"" 07036218209"", ""biz_address"":""Off General Gas Road, Akobo, Ibadan"", ""biz_country"":"" Nigeria"", ""biz_state"":"" Oyo"", ""biz_city"":""Ibadan"", ""biz_url"":""techplushost.com"", ""biz_ig"":""techplushost"", ""cac"":""2"", ""memart"":""3"", ""bank_code"":""00013"", ""bank_name"":""Guaranty Trust Bank"", ""account_number"":""0050883605"", ""account_name"":""TOLULOPE OYENIYI"", ""bvn"":"" 11111111111"", ""directors"":\[ { ""firstname"": ""Tolulope"", ""lastname"": ""Oyeniyi"", ""id_type"": ""Driver License"", ""id_file"":""4"", ""bvn"": ""22222222222"" }, { ""firstname"": ""Samuel"", ""lastname"": ""Owolabi"", ""id_type"": ""Driver License"", ""id_file"":""5"", ""bvn"": ""22222222223"" } \]}","206","Compliance Business Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Compliance Business > Negative Scenarios","Compliance","",""
"","202","Customer Details Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Customer Details > Positive Scenarios","Customer","",""
"","203","Settlement Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Settlement > Positive Scenarios","Balance","",""
"","202","Payouts Account Name Verify Copy Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Payouts Account Name Verify Copy > Negative Scenarios","Payout (Bank Transfer)","",""
"","202","Bill Payment Electricity Validate Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Bill Payment Electricity Validate > Negative Scenarios","Bills Payment","",""
"","205","Audit Filter Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Audit Filter > Negative Scenarios","Audit","",""
"","201","Settlement Filter Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Settlement Filter > Negative Scenarios","Balance","",""
"","204","Audit Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Audit > Positive Scenarios","Audit","",""
"","204","Business Delete Team Member Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Business Delete Team Member > Negative Scenarios","Business","",""
"","200","Bill Payment Airtime Providers Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Bill Payment Airtime Providers > Positive Scenarios","Bills Payment","",""
"","135163","decryption Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","broken","2026-07-10","decryption > Negative Scenarios","Auth","",""
"","205","Payouts Download Export Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Payouts Download Export > Positive Scenarios","Payout (Bank Transfer)","",""
"","206","Business Profile Endpoint - Positive","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Business Profile > Positive Scenarios","Dashboard","",""
"","204","Customer Details Endpoint - Negative","SaySwitch Merchant Dashboard - Clean run","2026-07-10","failed","2026-07-10","Customer Details > Negative Scenarios","Customer","",""
